0	1
0	348
0	1870
0	2512
0	3453
0	6284
0	7606
0	7802
0	7885
0	9755
0	12741
0	13423
0	13633
0	13929
0	14034
0	14371
0	14730
0	15096
0	16702
0	17044
0	17165
0	20765
0	20911
0	21158
0	22958
0	23045
0	24164
0	24422
0	24496
0	26686
0	27504
1	1474
1	4928
1	5470
1	6824
1	8126
1	8186
1	9755
1	10158
1	10589
1	12035
1	15246
1	16748
1	16823
1	17047
1	17834
1	20157
1	20725
1	23317
1	25099
1	26956
2	27
2	1015
2	2440
2	3955
2	4307
2	6303
2	8186
2	8289
2	8547
2	8691
2	11098
2	12408
2	12743
2	15173
2	15223
2	15850
2	16548
2	16965
2	18938
2	19348
2	20127
2	23065
2	25809
2	25858
2	27373
3	1879
3	4086
3	5045
3	5372
3	6642
3	8893
3	9725
3	9930
3	14541
3	15246
3	15847
3	16556
3	16722
3	19716
3	19774
3	20229
3	22159
3	23164
4	92
4	453
4	567
4	1486
4	2452
4	2546
4	2889
4	4101
4	4787
4	4847
4	4983
4	5206
4	5305
4	5855
4	8547
4	9072
4	9351
4	10038
4	11001
4	11757
4	11806
4	12314
4	12408
4	12690
4	13540
4	15345
4	18121
4	18559
4	18611
4	19355
4	19447
4	20013
4	20492
4	20511
4	20627
4	20631
4	20797
4	21873
4	23814
4	24689
4	24772
4	26020
4	26222
4	26446
4	26552
4	27587
5	651
5	940
5	1461
5	5433
5	5478
5	5952
5	7984
5	8401
5	11199
5	11726
5	11981
5	13518
5	13681
5	14302
5	16674
5	17192
5	19449
5	20527
5	24415
5	26390
5	26891
6	2667
6	7453
6	8113
6	8289
6	9315
6	12472
6	13366
6	14040
6	15007
6	15633
6	17490
6	17493
6	17965
6	18012
6	18994
6	19609
6	20945
6	21649
6	23299
6	25564
6	26033
7	5070
7	5282
7	5669
7	5680
7	12567
7	15193
7	15623
7	16765
7	18796
7	21834
7	22203
7	25227
7	26111
8	3453
8	4577
8	4605
8	5780
8	8237
8	12719
8	15853
8	20042
8	20219
8	21560
8	22798
8	23961
8	24393
8	25682
8	26377
8	26486
8	27292
9	964
9	2285
9	5078
9	5408
9	5467
9	5507
9	5678
9	7190
9	8111
9	9824
9	10413
9	12274
9	15357
9	18481
9	19015
9	21621
9	23102
9	23148
9	25948
9	26912
10	1572
10	3232
10	3334
10	3819
10	3982
10	4959
10	5362
10	5818
10	9163
10	9196
10	9947
10	10463
10	12681
10	13311
10	16470
10	17100
10	18052
10	19628
10	19629
10	20911
10	22605
10	23017
10	23192
10	24036
10	24647
11	1015
11	1526
11	3311
11	4476
11	4707
11	8114
11	8260
11	9936
11	13462
11	13776
11	14992
11	15367
11	15484
11	16674
11	20778
11	22808
11	23482
11	23516
11	24885
11	25251
11	25282
11	25912
11	26302
11	26498
11	26913
12	2036
12	2440
12	3101
12	4494
12	5661
12	7276
12	8385
12	9601
12	14150
12	16060
12	16587
12	16979
12	18836
12	19425
12	23427
12	25688
12	25755
13	91
13	573
13	1092
13	1293
13	1417
13	1846
13	2097
13	2172
13	2440
13	2650
13	2712
13	3709
13	4000
13	4767
13	7001
13	7566
13	7938
13	8547
13	9072
13	9167
13	9799
13	11824
13	11862
13	11930
13	12852
13	13311
13	13831
13	15535
13	15906
13	16022
13	16054
13	16465
13	17816
13	18149
13	19172
13	20004
13	20546
13	21101
13	21311
13	21519
13	22284
13	22317
13	22629
13	22684
13	23118
13	23294
13	23527
13	23896
13	24210
13	24575
13	24789
13	26020
13	26299
13	27182
13	27216
14	89
14	1802
14	3393
14	4000
14	4492
14	5347
14	5855
14	6395
14	10290
14	12759
14	14112
14	17986
14	18719
14	20509
14	23217
14	25330
14	26460
15	167
15	351
15	478
15	1385
15	1862
15	5384
15	6336
15	6628
15	7189
15	12467
15	13207
15	15241
15	15818
15	16330
15	17663
15	18338
15	20469
15	23118
15	25065
15	27074
16	591
16	803
16	1047
16	2590
16	3000
16	3229
16	3243
16	4039
16	4307
16	5370
16	5566
16	7358
16	8838
16	9936
16	10116
16	10454
16	10491
16	11862
16	11894
16	13036
16	14179
16	15246
16	16222
16	16674
16	17165
16	18426
16	18451
16	20435
16	23808
16	24597
16	25502
16	25703
16	26200
16	26913
16	27555
17	471
17	1049
17	2513
17	2842
17	3279
17	3888
17	5159
17	5603
17	6674
17	7222
17	7383
17	7550
17	8223
17	8430
17	9659
17	11062
17	11220
17	12979
17	14115
17	14195
17	14746
17	14760
17	15697
17	15912
17	16182
17	16470
17	16869
17	18436
17	19247
17	20346
17	21473
17	22722
17	22784
17	24913
17	26300
17	26451
17	26971
18	3552
18	5855
18	6682
18	7033
18	7628
18	10303
18	12466
18	12574
18	13581
18	14040
18	14418
18	19507
18	20525
18	21651
18	22952
18	26701
18	26913
19	7671
19	8864
19	9422
19	10379
19	12132
19	12574
19	13311
19	14040
19	14774
19	15850
19	16470
19	16687
19	18994
19	20911
19	22605
19	24689
19	27624
20	1778
20	2385
20	2503
20	3420
20	5344
20	8081
20	8334
20	9943
20	14767
20	17169
20	18723
20	20452
20	21044
20	23172
20	26308
20	26847
21	1062
21	1802
21	4566
21	5587
21	6255
21	8111
21	10413
21	13571
21	17936
21	18481
21	21519
21	21665
22	3143
22	6283
22	8946
22	9679
22	10172
22	14526
22	18275
22	18326
22	19193
22	20818
22	21704
22	21787
22	22173
22	23785
22	26981
23	320
23	1616
23	2811
23	4919
23	14230
23	14645
23	17142
